ID;Maschine;Datum;Uhrzeit;Drehzahl;Leistungsaufnahme;Vibration;Lautstaerke;Temperatur;FehlerID;Produktionsprogramm;SollMenge;IstMenge;Ausschuss
ABC100246;XL400_01;2018-01-01;02:03:00;100;18.494;-0.177;74.994;100;0000;PP001;2350;2350;4
ABC100247;XL400_01;2018-01-01;02:03:30;100;18.471;-0.016;75.122;100;0000;PP001;2350;2350;3
ABC100248;XL400_01;2018-01-01;02:04:00;100;18.515;0.117;74.965;100;0000;PP001;2350;2350;10
ABC100249;XL400_01;2018-01-01;02:04:30;100;18.358;-0.062;75.051;100;0000;PP001;2350;2350;11
ABC100250;XL400_01;2018-01-01;02:05:00;100;18.652;-0.129;75.049;100;0000;PP001;2350;2350;7
ABC100251;XL400_01;2018-01-01;02:05:30;100;18.761;-0.055;74.991;100;0000;PP001;2350;2350;18
ABC100252;XL400_01;2018-01-01;02:06:00;100;18.398;0.122;74.78;100;0000;PP001;2350;2350;8
ABC100253;XL400_01;2018-01-01;02:06:30;100;18.586;0.029;74.932;100;0000;PP001;2350;2350;8
ABC100254;XL400_01;2018-01-01;02:07:00;100;18.338;0.041;74.898;100;0000;PP001;2350;2350;16
ABC100255;XL400_01;2018-01-01;02:07:30;100;18.377;-0.083;75.111;100;0000;PP001;2350;2350;17
ABC100256;XL400_01;2018-01-01;02:08:00;100;18.57;-0.069;75.088;100;0000;PP001;2350;2350;7
ABC100257;XL400_01;2018-01-01;02:08:30;100;18.479;-0.084;75.046;100;0000;PP001;2350;2350;5
ABC100258;XL400_01;2018-01-01;02:09:00;100;18.522;0.117;74.948;100;0000;PP001;2350;2350;16
ABC100259;XL400_01;2018-01-01;02:09:30;100;18.481;-0.027;74.816;100;0000;PP001;2350;2350;0
ABC100260;XL400_01;2018-01-01;02:10:00;100;18.435;-0.039;74.975;100;0000;PP001;2350;2350;10
ABC100261;XL400_01;2018-01-01;02:10:30;100;18.564;0.001;75.048;100;0000;PP001;2350;2350;5
ABC100262;XL400_01;2018-01-01;02:11:00;100;18.608;-0.095;74.869;100;0000;PP001;2350;2350;19
ABC100263;XL400_01;2018-01-01;02:11:30;100;18.419;0.062;75.021;100;0000;PP001;2350;2350;1
ABC100264;XL400_01;2018-01-01;02:12:00;100;18.659;0.004;74.802;100;0000;PP001;2350;2350;17
ABC100265;XL400_01;2018-01-01;02:12:30;100;18.421;-0.15;75.05;100;0000;PP001;2350;2350;13
ABC100266;XL400_01;2018-01-01;02:13:00;100;18.494;-0.017;75.052;100;0000;PP001;2350;2350;1
ABC100267;XL400_01;2018-01-01;02:13:30;100;18.51;0.006;74.871;100;0000;PP001;2350;2350;4
ABC100268;XL400_01;2018-01-01;02:14:00;100;18.465;-0.014;75.084;100;0000;PP001;2350;2350;19
ABC100269;XL400_01;2018-01-01;02:14:30;100;18.511;-0.096;74.927;100;0000;PP001;2350;2350;15
ABC100270;XL400_01;2018-01-01;02:15:00;100;18.429;-0.047;75.319;100;0000;PP001;2350;2350;2
ABC100271;XL400_01;2018-01-01;02:15:30;100;18.49;0.076;75.006;100;0000;PP001;2350;2350;0
ABC100272;XL400_01;2018-01-01;02:16:00;100;18.416;0.176;74.926;100;0000;PP001;2350;2350;19
ABC100273;XL400_01;2018-01-01;02:16:30;100;18.451;0.081;75.196;100;0000;PP001;2350;2350;2
ABC100274;XL400_01;2018-01-01;02:17:00;100;18.466;0.033;74.965;100;0000;PP001;2350;2350;9
ABC100275;XL400_01;2018-01-01;02:17:30;100;18.443;0.17;75.004;100;0000;PP001;2350;2350;2
ABC100276;XL400_01;2018-01-01;02:18:00;100;18.414;0.081;74.821;100;0000;PP001;2350;2350;0
ABC100277;XL400_01;2018-01-01;02:18:30;100;18.44;0.043;75.055;100;0000;PP001;2350;2350;3
ABC100278;XL400_01;2018-01-01;02:19:00;100;18.517;-0.083;75.075;100;0000;PP001;2350;2350;18
ABC100279;XL400_01;2018-01-01;02:19:30;100;18.564;0.115;75.147;100;0000;PP001;2350;2350;0
ABC100280;XL400_01;2018-01-01;02:20:00;100;18.463;-0.001;74.879;100;0000;PP001;2350;2350;0
ABC100281;XL400_01;2018-01-01;02:20:30;100;18.679;0.002;74.891;100;0000;PP001;2350;2350;18
ABC100282;XL400_01;2018-01-01;02:21:00;100;18.637;-0.087;74.895;100;0000;PP001;2350;2350;14
ABC100283;XL400_01;2018-01-01;02:21:30;100;18.491;0.026;75.096;100;0000;PP001;2350;2350;8
ABC100284;XL400_01;2018-01-01;02:22:00;100;18.465;-0.077;74.885;100;0000;PP001;2350;2350;2
ABC100285;XL400_01;2018-01-01;02:22:30;100;18.58;-0.054;74.979;100;0000;PP001;2350;2350;1
ABC100286;XL400_01;2018-01-01;02:23:00;100;18.591;-0.071;75.254;100;0000;PP001;2350;2350;11
ABC100287;XL400_01;2018-01-01;02:23:30;100;18.752;0.046;75.041;100;0000;PP001;2350;2350;19
ABC100288;XL400_01;2018-01-01;02:24:00;100;18.464;0.217;74.816;100;0000;PP001;2350;2350;5
ABC100289;XL400_01;2018-01-01;02:24:30;100;18.479;0.02;74.747;100;0000;PP001;2350;2350;17
ABC100290;XL400_01;2018-01-01;02:25:00;100;18.439;-0.076;74.847;100;0000;PP001;2350;2350;14
ABC100291;XL400_01;2018-01-01;02:25:30;100;18.357;0.041;75.01;100;0000;PP001;2350;2350;12
ABC100292;XL400_01;2018-01-01;02:26:00;100;18.598;-0.131;75.087;100;0000;PP001;2350;2350;10
ABC100293;XL400_01;2018-01-01;02:26:30;100;18.531;0.132;74.962;100;0000;PP001;2350;2350;5
ABC100294;XL400_01;2018-01-01;02:27:00;100;18.537;0.093;74.954;100;0000;PP001;2350;2350;0
ABC100295;XL400_01;2018-01-01;02:27:30;100;18.473;-0.063;75.184;100;0000;PP001;2350;2350;13
ABC100296;XL400_01;2018-01-01;02:28:00;100;18.422;-0.108;75.277;100;0000;PP001;2350;2350;5
ABC100297;XL400_01;2018-01-01;02:28:30;100;18.461;-0.024;75.173;100;0000;PP001;2350;2350;11
ABC100298;XL400_01;2018-01-01;02:29:00;100;18.703;0.18;75.029;100;0000;PP001;2350;2350;17
ABC100299;XL400_01;2018-01-01;02:29:30;100;18.448;-0.047;75.006;100;0000;PP001;2350;2350;19
ABC100300;XL400_01;2018-01-01;02:30:00;100;18.534;0.12;74.996;100;0000;PP001;2350;2350;0
ABC100301;XL400_01;2018-01-01;02:30:30;100;18.602;-0.003;75.063;100;0000;PP001;2350;2350;1
ABC100302;XL400_01;2018-01-01;02:31:00;100;18.664;0.124;75.051;100;0000;PP001;2350;2350;0
ABC100303;XL400_01;2018-01-01;02:31:30;100;18.459;-0.19;75.093;100;0000;PP001;2350;2350;19
ABC100304;XL400_01;2018-01-01;02:32:00;100;18.54;-0.218;74.931;100;0000;PP001;2350;2350;4
ABC100305;XL400_01;2018-01-01;02:32:30;100;18.415;-0.021;74.987;100;0000;PP001;2350;2350;4
ABC100306;XL400_01;2018-01-01;02:33:00;100;18.508;0.171;75.169;100;0000;PP001;2350;2350;7
ABC100307;XL400_01;2018-01-01;02:33:30;100;18.503;-0.14;75.144;100;0000;PP001;2350;2350;9
ABC100308;XL400_01;2018-01-01;02:34:00;100;18.367;-0.131;74.972;100;0000;PP001;2350;2350;7
ABC100309;XL400_01;2018-01-01;02:34:30;100;18.74;0.041;75.084;100;0000;PP001;2350;2350;8
ABC100310;XL400_01;2018-01-01;02:35:00;100;18.671;-0.06;75.197;100;0000;PP001;2350;2350;13
ABC100311;XL400_01;2018-01-01;02:35:30;100;18.537;-0.011;74.807;100;0000;PP001;2350;2350;4
ABC100312;XL400_01;2018-01-01;02:36:00;100;18.466;0.028;74.883;100;0000;PP001;2350;2350;17
ABC100313;XL400_01;2018-01-01;02:36:30;100;18.413;0.061;74.916;100;0000;PP001;2350;2350;18
ABC100314;XL400_01;2018-01-01;02:37:00;100;18.421;-0.058;75.021;100;0000;PP001;2350;2350;6
ABC100315;XL400_01;2018-01-01;02:37:30;100;18.366;-0.012;74.983;100;0000;PP001;2350;2350;12
ABC100316;XL400_01;2018-01-01;02:38:00;100;18.542;0.069;74.951;100;0000;PP001;2350;2350;16
ABC100317;XL400_01;2018-01-01;02:38:30;100;18.474;0.303;75.042;100;0000;PP001;2350;2350;12
ABC100318;XL400_01;2018-01-01;02:39:00;100;18.603;0.005;74.804;100;0000;PP001;2350;2350;19
ABC100319;XL400_01;2018-01-01;02:39:30;100;18.334;-0.018;74.988;100;0000;PP001;2350;2350;6
ABC100320;XL400_01;2018-01-01;02:40:00;100;18.367;-0.151;74.841;100;0000;PP001;2350;2350;11
ABC100321;XL400_01;2018-01-01;02:40:30;100;18.53;-0.125;74.956;100;0000;PP001;2350;2350;13
ABC100322;XL400_01;2018-01-01;02:41:00;100;18.457;-0.059;74.909;100;0000;PP001;2350;2350;13
ABC100323;XL400_01;2018-01-01;02:41:30;100;18.564;-0.086;75.148;100;0000;PP001;2350;2350;3
ABC100324;XL400_01;2018-01-01;02:42:00;100;18.4;-0.007;74.995;100;0000;PP001;2350;2350;6
ABC100325;XL400_01;2018-01-01;02:42:30;100;18.546;-0.082;74.934;100;0000;PP001;2350;2350;15
ABC100326;XL400_01;2018-01-01;02:43:00;100;18.412;0.055;75.168;100;0000;PP001;2350;2350;9
ABC100327;XL400_01;2018-01-01;02:43:30;100;18.517;-0.003;75.007;100;0000;PP001;2350;2350;9
ABC100328;XL400_01;2018-01-01;02:44:00;100;18.502;0.075;74.959;100;0000;PP001;2350;2350;1
ABC100329;XL400_01;2018-01-01;02:44:30;100;18.323;-0.043;74.782;100;0000;PP001;2350;2350;4
ABC100330;XL400_01;2018-01-01;02:45:00;100;18.383;0.064;75.184;100;0000;PP001;2350;2350;8
ABC100331;XL400_01;2018-01-01;02:45:30;100;18.307;-0.026;74.92;100;0000;PP001;2350;2350;15
ABC100332;XL400_01;2018-01-01;02:46:00;100;18.461;-0.029;74.88;100;0000;PP001;2350;2350;8
ABC100333;XL400_01;2018-01-01;02:46:30;100;18.489;-0.025;75.101;100;0000;PP001;2350;2350;5
ABC100334;XL400_01;2018-01-01;02:47:00;100;18.428;-0.009;74.957;100;0000;PP001;2350;2350;10
ABC100335;XL400_01;2018-01-01;02:47:30;100;18.359;0.006;74.915;100;0000;PP001;2350;2350;4
ABC100336;XL400_01;2018-01-01;02:48:00;100;18.583;0.126;74.971;100;0000;PP001;2350;2350;16
ABC100337;XL400_01;2018-01-01;02:48:30;100;18.698;-0.073;75.003;100;0000;PP001;2350;2350;5
ABC100338;XL400_01;2018-01-01;02:49:00;100;18.466;-0.011;75.042;100;0000;PP001;2350;2350;4
ABC100339;XL400_01;2018-01-01;02:49:30;100;18.437;0.011;74.938;100;0000;PP001;2350;2350;5
ABC100340;XL400_01;2018-01-01;02:50:00;100;18.576;-0.19;75.123;100;0000;PP001;2350;2350;1
ABC100341;XL400_01;2018-01-01;02:50:30;100;18.617;0.018;74.951;100;0000;PP001;2350;2350;9
ABC100342;XL400_01;2018-01-01;02:51:00;100;18.85;0.019;75.009;100;0000;PP001;2350;2350;12
ABC100343;XL400_01;2018-01-01;02:51:30;100;18.536;-0.136;75.12;100;0000;PP001;2350;2350;5
ABC100344;XL400_01;2018-01-01;02:52:00;100;18.509;-0.13;74.899;100;0000;PP001;2350;2350;6
ABC100345;XL400_01;2018-01-01;02:52:30;100;18.58;0.051;75.013;100;0000;PP001;2350;2350;0
ABC100346;XL400_01;2018-01-01;02:53:00;100;18.44;-0.122;75.075;100;0000;PP001;2350;2350;11
ABC100347;XL400_01;2018-01-01;02:53:30;100;18.543;-0.138;74.965;100;0000;PP001;2350;2350;19
ABC100348;XL400_01;2018-01-01;02:54:00;100;18.48;0.013;74.994;100;0000;PP001;2350;2350;9
ABC100349;XL400_01;2018-01-01;02:54:30;100;18.561;0.097;75.164;100;0000;PP001;2350;2350;1
ABC100350;XL400_01;2018-01-01;02:55:00;100;18.434;0.08;74.89;100;0000;PP001;2350;2350;12
ABC100351;XL400_01;2018-01-01;02:55:30;100;18.573;-0.019;74.931;100;0000;PP001;2350;2350;15
ABC100352;XL400_01;2018-01-01;02:56:00;100;18.537;-0.13;75.073;100;0000;PP001;2350;2350;4
ABC100353;XL400_01;2018-01-01;02:56:30;100;18.453;0.016;74.961;100;0000;PP001;2350;2350;11
ABC100354;XL400_01;2018-01-01;02:57:00;100;18.353;-0.052;74.949;100;0000;PP001;2350;2350;13
ABC100355;XL400_01;2018-01-01;02:57:30;100;18.495;-0.083;75.035;100;0000;PP001;2350;2350;18
ABC100356;XL400_01;2018-01-01;02:58:00;100;18.299;-0.06;75.208;100;0000;PP001;2350;2350;1
ABC100357;XL400_01;2018-01-01;02:58:30;99;18.66;-0.06;74.912;100.5;0000;PP001;2350;2326;9
ABC100358;XL400_01;2018-01-01;02:59:00;100;18.821;-0.07;74.874;101.0;0000;PP001;2350;2350;10
ABC100359;XL400_01;2018-01-01;02:59:30;98;19.216;-0.143;74.832;101.1;0000;PP001;2350;2303;7
ABC100360;XL400_01;2018-01-01;03:00:00;97;18.926;0.039;74.792;101.5;0000;PP001;2350;2279;14
ABC100361;XL400_01;2018-01-01;03:00:30;97;19.395;0.027;75.127;101.9;0000;PP001;2350;2279;19
ABC100362;XL400_01;2018-01-01;03:01:00;100;19.045;-0.011;74.911;102.4;0000;PP001;2350;2350;10
ABC100363;XL400_01;2018-01-01;03:01:30;100;19.664;0.116;75.114;102.9;0000;PP001;2350;2350;10
ABC100364;XL400_01;2018-01-01;03:02:00;99;19.886;0.036;75.043;103.2;0000;PP001;2350;2326;19
ABC100365;XL400_01;2018-01-01;03:02:30;100;20.22;0.062;75.041;103.6;0000;PP001;2350;2350;6
ABC100366;XL400_01;2018-01-01;03:03:00;100;20.535;-0.196;74.995;104.4;0000;PP001;2350;2350;18
ABC100367;XL400_01;2018-01-01;03:03:30;99;20.698;-0.097;74.95;104.9;0000;PP001;2350;2326;17
ABC100368;XL400_01;2018-01-01;03:04:00;100;20.324;-0.143;74.91;105.4;0000;PP001;2350;2350;14
ABC100369;XL400_01;2018-01-01;03:04:30;97;20.652;-0.168;74.97;105.8;0000;PP001;2350;2279;16
ABC100370;XL400_01;2018-01-01;03:05:00;97;20.868;-0.087;74.955;106.1;0000;PP001;2350;2279;19
ABC100371;XL400_01;2018-01-01;03:05:30;100;20.924;0.136;75.074;106.5;0000;PP001;2350;2350;22
ABC100372;XL400_01;2018-01-01;03:06:00;99;21.072;-0.069;75.206;106.7;0000;PP001;2350;2326;24
ABC100373;XL400_01;2018-01-01;03:06:30;100;21.212;-0.023;74.958;107.3;0000;PP001;2350;2350;24
ABC100374;XL400_01;2018-01-01;03:07:00;99;21.785;-0.055;75.032;108.1;0000;PP001;2350;2326;14
ABC100375;XL400_01;2018-01-01;03:07:30;97;21.744;0.126;75.034;108.7;0000;PP001;2350;2279;18
ABC100376;XL400_01;2018-01-01;03:08:00;98;21.851;0.0;74.925;109.2;0000;PP001;2350;2303;21
ABC100377;XL400_01;2018-01-01;03:08:30;97;21.722;-0.048;75.017;109.5;0000;PP001;2350;2279;23
ABC100378;XL400_01;2018-01-01;03:09:00;97;22.033;-0.026;75.127;110.1;0000;PP001;2350;2279;9
ABC100379;XL400_01;2018-01-01;03:09:30;97;22.731;0.065;74.989;110.7;0000;PP001;2350;2279;9
ABC100380;XL400_01;2018-01-01;03:10:00;100;22.933;0.14;75.126;111.2;0000;PP001;2350;2350;9
ABC100381;XL400_01;2018-01-01;03:10:30;98;22.641;0.006;75.118;111.0;0000;PP001;2350;2303;26
ABC100382;XL400_01;2018-01-01;03:11:00;100;22.791;-0.137;75.159;111.8;0000;PP001;2350;2350;20
ABC100383;XL400_01;2018-01-01;03:11:30;97;23.156;0.233;74.903;112.2;0000;PP001;2350;2279;12
ABC100384;XL400_01;2018-01-01;03:12:00;98;22.993;0.059;75.076;113.1;0000;PP001;2350;2303;19
ABC100385;XL400_01;2018-01-01;03:12:30;98;23.201;0.119;74.98;113.5;0000;PP001;2350;2303;22
ABC100386;XL400_01;2018-01-01;03:13:00;97;23.348;-0.122;74.79;113.7;0000;PP001;2350;2279;21
ABC100387;XL400_01;2018-01-01;03:13:30;100;23.501;-0.075;74.991;114.1;0000;PP001;2350;2350;13
ABC100388;XL400_01;2018-01-01;03:14:00;98;23.464;-0.084;74.935;114.5;0000;PP001;2350;2303;16
ABC100389;XL400_01;2018-01-01;03:14:30;97;24.117;-0.048;74.981;115.0;0000;PP001;2350;2279;27
ABC100390;XL400_01;2018-01-01;03:15:00;99;24.287;-0.117;74.994;115.7;0000;PP001;2350;2326;17
ABC100391;XL400_01;2018-01-01;03:15:30;99;24.399;0.068;75.062;116.3;0000;PP001;2350;2326;33
ABC100392;XL400_01;2018-01-01;03:16:00;100;24.274;0.029;74.934;116.8;0000;PP001;2350;2350;14
ABC100393;XL400_01;2018-01-01;03:16:30;97;24.411;0.014;74.951;117.1;0000;PP001;2350;2279;21
ABC100394;XL400_01;2018-01-01;03:17:00;99;24.474;0.061;75.081;117.6;0000;PP001;2350;2326;12
ABC100395;XL400_01;2018-01-01;03:17:30;99;24.849;-0.029;75.048;118.0;0000;PP001;2350;2326;29
ABC100396;XL400_01;2018-01-01;03:18:00;97;25.271;-0.106;74.993;118.6;0000;PP001;2350;2279;27
ABC100397;XL400_01;2018-01-01;03:18:30;0;1.471;-0.169;25.007;117.6;F001;PP001;2350;0;0
ABC100398;XL400_01;2018-01-01;03:19:00;0;1.472;-0.031;24.969;116.6;F001;PP001;2350;0;0
ABC100399;XL400_01;2018-01-01;03:19:30;0;1.565;0.006;25.051;115.6;F001;PP001;2350;0;0
ABC100400;XL400_01;2018-01-01;03:20:00;0;1.392;0.084;24.892;114.6;F001;PP001;2350;0;0
ABC100401;XL400_01;2018-01-01;03:20:30;0;1.407;-0.062;25.041;113.6;F001;PP001;2350;0;0
ABC100402;XL400_01;2018-01-01;03:21:00;0;1.482;0.067;24.838;112.6;F001;PP001;2350;0;0
ABC100403;XL400_01;2018-01-01;03:21:30;0;1.437;0.184;25.122;111.6;F001;PP001;2350;0;0
ABC100404;XL400_01;2018-01-01;03:22:00;0;1.55;-0.012;24.916;110.6;F001;PP001;2350;0;0
ABC100405;XL400_01;2018-01-01;03:22:30;0;1.456;-0.054;24.996;109.6;F001;PP001;2350;0;0
ABC100406;XL400_01;2018-01-01;03:23:00;0;1.524;0.17;25.067;108.6;F001;PP001;2350;0;0
ABC100407;XL400_01;2018-01-01;03:23:30;0;1.514;-0.139;24.983;107.6;F001;PP001;2350;0;0
ABC100408;XL400_01;2018-01-01;03:24:00;0;1.503;-0.006;25.035;106.6;F001;PP001;2350;0;0
ABC100409;XL400_01;2018-01-01;03:24:30;0;1.417;0.137;25.218;105.6;F001;PP001;2350;0;0
ABC100410;XL400_01;2018-01-01;03:25:00;100;18.422;0.043;74.897;106.1;0000;PP001;2350;2350;16
ABC100411;XL400_01;2018-01-01;03:25:30;98;18.52;-0.174;75.111;106.5;0000;PP001;2350;2303;7
ABC100412;XL400_01;2018-01-01;03:26:00;99;19.163;0.066;75.1;107.0;0000;PP001;2350;2326;7
ABC100413;XL400_01;2018-01-01;03:26:30;100;18.936;0.24;75.041;107.3;0000;PP001;2350;2350;9
ABC100414;XL400_01;2018-01-01;03:27:00;97;19.192;0.116;75.027;107.9;0000;PP001;2350;2279;18
ABC100415;XL400_01;2018-01-01;03:27:30;100;19.558;0.1;74.903;108.1;0000;PP001;2350;2350;19
ABC100416;XL400_01;2018-01-01;03:28:00;98;19.638;0.177;75.082;108.9;0000;PP001;2350;2303;11
ABC100417;XL400_01;2018-01-01;03:28:30;99;19.727;-0.187;75.142;109.3;0000;PP001;2350;2326;11
ABC100418;XL400_01;2018-01-01;03:29:00;97;20.328;0.041;74.978;110.1;0000;PP001;2350;2279;20
ABC100419;XL400_01;2018-01-01;03:29:30;97;20.134;-0.191;75.126;110.5;0000;PP001;2350;2279;6
ABC100420;XL400_01;2018-01-01;03:30:00;100;20.568;-0.024;75.029;111.0;0000;PP001;2350;2350;7
ABC100421;XL400_01;2018-01-01;03:30:30;99;20.5;-0.072;74.93;111.4;0000;PP001;2350;2326;15
ABC100422;XL400_01;2018-01-01;03:31:00;97;21.122;0.079;75.035;111.9;0000;PP001;2350;2279;24
ABC100423;XL400_01;2018-01-01;03:31:30;100;21.039;-0.188;74.993;112.2;0000;PP001;2350;2350;16
ABC100424;XL400_01;2018-01-01;03:32:00;98;21.724;-0.036;74.772;113.0;0000;PP001;2350;2303;12
ABC100425;XL400_01;2018-01-01;03:32:30;100;21.696;-0.007;75.023;113.7;0000;PP001;2350;2350;8
ABC100426;XL400_01;2018-01-01;03:33:00;97;22.138;-0.091;75.111;114.3;0000;PP001;2350;2279;11
ABC100427;XL400_01;2018-01-01;03:33:30;100;22.196;0.0;74.906;115.0;0000;PP001;2350;2350;24
ABC100428;XL400_01;2018-01-01;03:34:00;97;21.884;-0.054;75.209;116.0;0000;PP001;2350;2279;7
ABC100429;XL400_01;2018-01-01;03:34:30;97;22.593;0.051;75.069;116.7;0000;PP001;2350;2279;10
ABC100430;XL400_01;2018-01-01;03:35:00;100;22.821;0.013;75.04;117.2;0000;PP001;2350;2350;18
ABC100431;XL400_01;2018-01-01;03:35:30;99;22.474;-0.034;74.976;117.6;0000;PP001;2350;2326;19
ABC100432;XL400_01;2018-01-01;03:36:00;100;22.571;0.06;75.098;118.1;0000;PP001;2350;2350;12
ABC100433;XL400_01;2018-01-01;03:36:30;99;22.382;-0.111;74.984;118.4;0000;PP001;2350;2326;27
ABC100434;XL400_01;2018-01-01;03:37:00;97;22.878;0.054;75.08;119.1;0000;PP001;2350;2279;28
ABC100435;XL400_01;2018-01-01;03:37:30;100;23.196;0.065;74.974;119.8;0000;PP001;2350;2350;23
ABC100436;XL400_01;2018-01-01;03:38:00;97;23.236;-0.231;75.113;120.3;0000;PP001;2350;2279;10
ABC100437;XL400_01;2018-01-01;03:38:30;100;23.792;0.168;74.951;121.0;0000;PP001;2350;2350;14
ABC100438;XL400_01;2018-01-01;03:39:00;98;23.123;-0.02;75.041;121.5;0000;PP001;2350;2303;19
ABC100439;XL400_01;2018-01-01;03:39:30;99;23.469;-0.051;74.898;121.8;0000;PP001;2350;2326;16
ABC100440;XL400_01;2018-01-01;03:40:00;99;24.124;0.062;74.916;122.1;0000;PP001;2350;2326;17
ABC100441;XL400_01;2018-01-01;03:40:30;98;24.328;0.117;74.922;122.7;0000;PP001;2350;2303;15
ABC100442;XL400_01;2018-01-01;03:41:00;98;24.017;-0.054;74.98;123.1;0000;PP001;2350;2303;28
ABC100443;XL400_01;2018-01-01;03:41:30;100;24.349;-0.017;75.179;123.4;0000;PP001;2350;2350;33
ABC100444;XL400_01;2018-01-01;03:42:00;99;24.28;0.086;74.966;124.0;0000;PP001;2350;2326;19
ABC100445;XL400_01;2018-01-01;03:42:30;98;24.659;-0.067;75.0;124.4;0000;PP001;2350;2303;18
ABC100446;XL400_01;2018-01-01;03:43:00;100;24.935;-0.05;75.003;125.0;0000;PP001;2350;2350;9
ABC100447;XL400_01;2018-01-01;03:43:30;99;25.053;-0.015;74.902;125.7;0000;PP001;2350;2326;27
ABC100448;XL400_01;2018-01-01;03:44:00;0;1.451;0.041;24.912;124.7;F001;PP001;2350;0;0
ABC100449;XL400_01;2018-01-01;03:44:30;0;1.33;0.075;24.97;123.7;F001;PP001;2350;0;0
ABC100450;XL400_01;2018-01-01;03:45:00;0;1.479;0.028;25.04;122.7;F001;PP001;2350;0;0
ABC100451;XL400_01;2018-01-01;03:45:30;0;1.473;-0.113;25.025;121.7;F001;PP001;2350;0;0
ABC100452;XL400_01;2018-01-01;03:46:00;0;1.578;-0.044;24.946;120.7;F001;PP001;2350;0;0
ABC100453;XL400_01;2018-01-01;03:46:30;0;1.478;-0.119;24.864;119.7;F001;PP001;2350;0;0
ABC100454;XL400_01;2018-01-01;03:47:00;0;1.478;0.053;24.988;118.7;F001;PP001;2350;0;0
ABC100455;XL400_01;2018-01-01;03:47:30;0;1.456;-0.057;24.795;117.7;F001;PP001;2350;0;0
ABC100456;XL400_01;2018-01-01;03:48:00;0;1.453;-0.096;24.938;116.7;F001;PP001;2350;0;0
ABC100457;XL400_01;2018-01-01;03:48:30;0;1.408;0.031;24.941;115.7;F001;PP001;2350;0;0
ABC100458;XL400_01;2018-01-01;03:49:00;0;1.536;-0.011;25.115;114.7;F001;PP001;2350;0;0
ABC100459;XL400_01;2018-01-01;03:49:30;0;1.578;-0.175;24.835;113.7;F001;PP001;2350;0;0
ABC100460;XL400_01;2018-01-01;03:50:00;0;1.452;0.069;25.099;112.7;F001;PP001;2350;0;0
ABC100461;XL400_01;2018-01-01;03:50:30;0;1.517;-0.394;24.925;111.7;F001;PP001;2350;0;0
ABC100462;XL400_01;2018-01-01;03:51:00;0;1.339;0.024;25.029;110.7;F001;PP001;2350;0;0
ABC100463;XL400_01;2018-01-01;03:51:30;0;1.415;-0.097;25.092;109.7;F001;PP001;2350;0;0
ABC100464;XL400_01;2018-01-01;03:52:00;0;1.528;-0.048;25.123;108.7;F001;PP001;2350;0;0
ABC100465;XL400_01;2018-01-01;03:52:30;0;1.465;-0.119;25.071;107.7;F001;PP001;2350;0;0
ABC100466;XL400_01;2018-01-01;03:53:00;0;1.519;0.051;25.016;106.7;F001;PP001;2350;0;0
ABC100467;XL400_01;2018-01-01;03:53:30;0;1.62;-0.065;24.917;105.7;F001;PP001;2350;0;0
ABC100468;XL400_01;2018-01-01;03:54:00;0;1.431;-0.119;24.924;104.7;F001;PP001;2350;0;0
ABC100469;XL400_01;2018-01-01;03:54:30;0;1.519;0.059;25.076;103.7;F001;PP001;2350;0;0
ABC100470;XL400_01;2018-01-01;03:55:00;0;1.449;-0.129;25.197;102.7;F001;PP001;2350;0;0
ABC100471;XL400_01;2018-01-01;03:55:30;0;1.482;0.067;25.115;101.7;F001;PP001;2350;0;0
ABC100472;XL400_01;2018-01-01;03:56:00;0;1.423;0.003;25.163;100.7;F001;PP001;2350;0;0
ABC100473;XL400_01;2018-01-01;03:56:30;0;1.504;0.059;24.884;99.7;F001;PP001;2350;0;0
ABC100474;XL400_01;2018-01-01;03:57:00;0;1.303;0.049;24.994;98.7;F001;PP001;2350;0;0
ABC100475;XL400_01;2018-01-01;03:57:30;0;1.52;-0.119;24.957;97.7;F001;PP001;2350;0;0
ABC100476;XL400_01;2018-01-01;03:58:00;0;1.582;0.022;24.841;96.7;F001;PP001;2350;0;0
ABC100477;XL400_01;2018-01-01;03:58:30;0;1.446;0.209;25.2;95.7;F001;PP001;2350;0;0
ABC100478;XL400_01;2018-01-01;03:59:00;0;1.729;0.228;24.928;94.7;F001;PP001;2350;0;0
ABC100479;XL400_01;2018-01-01;03:59:30;0;1.457;-0.021;25.109;93.7;F001;PP001;2350;0;0
ABC100480;XL400_01;2018-01-01;04:00:00;0;1.478;-0.023;25.008;92.7;F001;PP001;2350;0;0
ABC100481;XL400_01;2018-01-01;04:00:30;0;1.324;-0.05;25.042;91.7;F001;PP001;2350;0;0
ABC100482;XL400_01;2018-01-01;04:01:00;0;1.418;-0.021;24.731;90.7;F001;PP001;2350;0;0
ABC100483;XL400_01;2018-01-01;04:01:30;0;1.264;0.062;25.095;89.7;F001;PP001;2350;0;0
ABC100484;XL400_01;2018-01-01;04:02:00;0;1.587;-0.025;24.978;88.7;F001;PP001;2350;0;0
ABC100485;XL400_01;2018-01-01;04:02:30;0;1.406;0.175;25.054;87.7;F001;PP001;2350;0;0
ABC100486;XL400_01;2018-01-01;04:03:00;0;1.622;0.127;25.134;86.7;F001;PP001;2350;0;0
ABC100487;XL400_01;2018-01-01;04:03:30;0;1.505;0.277;24.894;85.7;F001;PP001;2350;0;0
